"Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q26","Q27","Q28","Q29","Q30","Q31","Q32","Q33","Q34","Q35","Q36","Q37","Q38","Q39","Q41","Q42","Q43","Q44","Q45","Obs","Exp","habilidade","se.z1","respostas","Ocorrência","alunos_id_string" 
"7455",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-1.18229939009234,0.572573881847756,"10000010100000001000000101000000001000000010",1,"210055552762"
"4095",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-1.1821655165815,0.615037795147033,"00100010010000001000000000001000010001000100",1,"210056884578"
"519",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,-1.18137941657791,0.573428900273944,"00000000100010000000000010000100001001001000",1,"210055514320"
"561",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.18134121552744,0.586714962444285,"00000000100011000100010000000000000100010000",1,"210056932712"
"7442",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,-1.18127812738438,0.53782431098407,"10000010001000010000000000000000011001001000",1,"210055362581"
"5922",0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-1.18118962387721,0.662101144845092,"01010010000001000001000000001001000000001010",1,"210057325157"
"194",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.001,-1.17986900635287,0.533320740241599,"00000000001000000000010000000000001000000010",1,"210055715708"
"541",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,-1.17981117594468,0.583671492708938,"00000000100010100000000101000000001010001000",1,"210055521476"
"7776",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-1.1787767773008,0.641502218803238,"10010000000010010000001000001100000000110000",1,"210056621189"
"3970",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,-1.17765385556258,0.582309789707811,"00100000000000001110000001000001000001000001",1,"210055636031"
"7343",1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1.17748611187504,0.588411710741606,"10000000100001100000010001000000000100000000",1,"210056925074"
"4631",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-1.17706603291073,0.667283948819342,"01000000000100000100000100001000000000000101",1,"210055350645"
"2682",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-1.17687511074418,0.653551499245218,"00010000000000000000000000001010001001000010",1,"210054991351"
"1202",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.17657310841177,0.625211548630487,"00000100000010000000000010101001010000000010",1,"210057307309"
"5779",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-1.17635876622056,0.635787746569877,"01010000000000000100101000010000000000000011",1,"210055130715"
"2712",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.17590415371968,0.64592506106344,"00010000000001100000000100000011000000000000",1,"210055480736"
"8166",1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.17549630039103,0.641436733441943,"11000100000010000000000000001000000000000010",1,"210057368472"
"7491",1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1.1752735544262,0.626042054384874,"10000100000110010000000000101001010000010000",1,"210055691521"
"7267",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,-1.17448776899855,0.610790618837752,"10000000000010010001111000011000000101101000",1,"210055643566"
"7270",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,-1.17393086051692,0.57812910284311,"10000000000010110010001001010000010000101100",1,"210055685065"
"7853",1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,-1.17380614547787,0.602915942893235,"10010100000010001000000010010000011000010000",1,"210056913886"
"2687",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-1.17345198650629,0.608426638638636,"00010000000000000001110000001001001000010010",1,"210057271751"
"4606",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1.17331031676022,0.660738417242905,"01000000000000100000010000001100010000000001",1,"210055601532"
"7670",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.1731487046569,0.66301343699854,"10001000000000001000000000111000000000000100",1,"210056915633"
"4431",0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-1.17183586869059,0.622841657281024,"00110100000010000100100000000000000010001000",1,"210055580763"
"2775",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,-1.17182202563733,0.613134091569145,"00010000010001000101000100010001000100010010",1,"210055707776"
"506",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.17042914225387,0.573493067326225,"00000000100001010000110010000000000000100000",1,"210055635058"
"3570",0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-1.16949250642227,0.624037193000639,"00010110000000110000010000000100000001000010",1,"210055123208"
"4975",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,-1.16913388070566,0.580772770608882,"01000100000000011010010001000000001010001000",1,"210055341566"
"6256",0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,-1.1677566508778,0.767203038519649,"01011000000001000000000101000010001101000001",1,"210055572555"
"981",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,-1.16591721657709,0.581744399913586,"00000010000000011010000000000110010000111000",1,"210056896535"
"2688",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.16460197637055,0.615406340035974,"00010000000000000010000100110010000000000000",1,"210057376667"
"4663",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.16420063623659,0.544480087706079,"01000000001100000000000001000000001000000000",1,"210055547902"
"1230",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.16399687371248,0.589954430643389,"00000100000100001000000000010100000000000000",1,"210055584252"
"7249",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.16369110060685,0.638197427527686,"10000000000000010000000000001110000000010000",1,"210055310609"
"1136",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-1.1633989812395,0.618409064014798,"00000100000000000000000000000110000010001000",1,"210055498521"
"5349",0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.16163762661933,0.652649091462187,"01000110000001000000001100000100000000000000",1,"210057790271"
"2196",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1.16162388288816,0.660614678238916,"00001000000000000000000000011000001010000110",1,"210055598825"
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-1.16122213217729,0.573106826145837,"00000000000000000010000010000011000001000100",1,"210055418047"
"5772",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,-1.16062304206493,0.656233191921791,"01010000000000000000000001001001010000010001",1,"210055632866"
"4669",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.16005729986046,0.624195195853057,"01000000010000000100000000011000001000000000",1,"210057375007"
"7327",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,-1.15959784325298,0.58754757187973,"10000000100000100000000000000000010000000011",1,"210057114190"
"5963",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,-1.15951364076799,0.621559702226413,"01010100000000001000000000000100001011000010",1,"210055670542"
"309",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,-1.15839276995322,0.641025050098351,"00000000010001000000000000001010000000000000",1,"210056935563"
"2016",0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.15821414235792,0.61390044588122,"00000110000011000000101001000100001000000000",1,"210055641492"
"3089",0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1.15673884291827,0.575052996099463,"00010010010000101110000001000000000011000000",1,"210055637952"
"2699",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,-1.15664082971499,0.640456109500851,"00010000000000011000000000001000001100100101",1,"210055587101"
"6255",0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,-1.15590919826632,0.72531554490451,"01011000000001000000000000000110011000100010",1,"210057264085"
"794",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,-1.15530166140422,0.56291656859784,"00000000110010000100000010000000010010110010",1,"210057831574"
"7261",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,-1.15508694887346,0.614007608004478,"10000000000001011000000100010011010101001000",1,"210057117998"
"767",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.15496265090739,0.563119412412999,"00000000110000000101000010000000001000000000",1,"210055488630"
"3984",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.15490289168433,0.613392111549308,"00100000000010101000001000000011001000000000",1,"210057356726"
"377",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-1.15410780007903,0.586158363351381,"00000000100000000000001001000000001000000001",1,"210055294710"
"7777",1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,-1.15358271333062,0.621378020792059,"10010000000011000010000001001000000101100000",1,"210055551893"
"422",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.15120470626437,0.550969046333961,"00000000100000001000110000000000001001000000",1,"210055503346"
"325",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.15083848785201,0.61440778864221,"00000000010010000100011100000110000000000000",1,"210056320396"
"851",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,-1.14979557149104,0.659172988323072,"00000001000000000000000100000100000010010100",1,"210057809142"
"1033",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.14964402077161,0.576911992127637,"00000010100000000100001000000000000001000000",1,"210055206049"
"3966",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1.14877833275238,0.621694365543451,"00100000000000000000100001001100000000000110",1,"210056625262"
"7858",1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.1485166136481,0.613155958689385,"10010100010010100001101010100000000100010000",1,"210055543216"
"4672",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-1.14849027637904,0.584044692099598,"01000000010001011010010000000001000100000001",1,"210055535625"
"2419",0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.14846546579221,0.670665558531788,"00001100000011000000001001000100000100010000",1,"210055525753"
"7983",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.14832644846498,0.617288211812967,"10100010000000000001101001001001000010100000",1,"210055494588"
"7673",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,-1.14790102250867,0.640079198006743,"10001000000000011100101000000010010001100010",1,"210057313453"
"1148",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,-1.14701626627043,0.61397444167732,"00000100000000000000100100100101000001000001",1,"210056887783"
"3224",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,-1.1465369983935,0.597498468269436,"00010100010000001000001001000000001011101010",1,"210055465732"
"457",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-1.14634858469183,0.574707392761121,"00000000100000100000011000000000010100000000",1,"210055433276"
"4963",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,-1.14420569224008,0.608657045256469,"01000100000000000000001001000101010101000010",1,"210055355690"
"6336",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,-1.14417470989459,0.747352994791248,"01011100000000000101000110100000010100000011",1,"210055684272"
"7457",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,-1.14412394272389,0.561777502926569,"10000010100000011000010000000000000111000100",1,"210056841429"
"307",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.14335390741931,0.560254805003826,"00000000010000101111100000110000000100100000",1,"210057800966"
"3665",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.14270296778147,0.681993223898429,"00011000000000010000000000011000000000001000",1,"210056894464"
"374",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.001,-1.14254717456215,0.569907577013379,"00000000100000000000001000000000001000010100",1,"210056736927"
"3225",0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.14168213839463,0.633542574793698,"00010100010001100000000101000000000010000000",1,"210055546582"
"5961",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.14159289699555,0.620081024183985,"01010100000000000000111000100001001000000000",1,"210056584143"
"158",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.13999007060635,0.678092459355334,"00000000000010100101010000000000101000000100",1,"210055360664"
"1184",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.13930823842603,0.593452797229932,"00000100000001000000100000000101010000000000",1,"210056926032"
"2364",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,-1.13897029073745,0.765221124460112,"00001010000001000000010011000000100000000110",1,"210057339966"
"4686",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-1.13896007102441,0.585860881931034,"01000000100000000000010100000000000010000100",1,"210055652396"
"86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,-1.13895517821082,0.627078962766861,"00000000000000100000011111000110001000010110",1,"210056914981"
"2781",0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,-1.13879137192672,0.60986030256007,"00010000010100100100001010000100001011000100",1,"210055495623"
"7480",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-1.1387701269178,0.581280024857902,"10000100000000100010001000000000000001000010",1,"210057780874"
"2871",0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,-1.13861424883659,0.594044864754518,"00010000100110000001000000000000010000110001",1,"210056889452"
"1157",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-1.13820692975021,0.592870873979102,"00000100000000001000100000000010000010010000",1,"210056876672"
"7510",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,-1.13643539399323,0.596108454088438,"10000100010010011001010000000100001000001001",1,"210058014181"
"1164",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,-1.13642507477469,0.581951261927424,"00000100000000010010010100000100010111000000",1,"210055459685"
"2036",0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-1.13633046423167,0.598411467417904,"00000110010001000001000001000101010101100000",1,"210057723216"
"197",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,-1.13610016211574,0.525529698206013,"00000000001000000000100001000000001011100000",1,"210055617308"
"341",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.001,-1.13608027758664,0.524904253722502,"00000000011000000000000000000000000000000010",1,"210055546541"
"1092",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-1.13598899688325,0.562888604392743,"00000010110000000000011000000000000010010000",1,"210056071762"
"342",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.002,-1.13563714668159,0.525146434313623,"00000000011000000000000000000000001000000000",1,"210057779310"
"3761",0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-1.13505524261144,0.65316172766387,"00011100000110101000000001000000000001010000",1,"210057234195"
"2019",0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,-1.13477765009906,0.611417994477967,"00000110000110110100000000000100010100000110",1,"210055514327"
"2721",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.13376978965409,0.677687060590563,"00010000000010000101100011000000100001000000",1,"210057220614"
"4967",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-1.13251007716954,0.632499017275705,"01000100000000000001000000000110000001100000",1,"210055499717"
"7428",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,-1.13189710268881,0.594540365555305,"10000010000000000110000010001000000000011100",1,"210055559715"
"757",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-1.1314631874201,0.549505093514549,"00000000110000000000000000000001000110000000",1,"210057326219"
"2711",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,-1.13038037030549,0.634564468949641,"00010000000001100000000010000011010001001100",1,"210055610592"
"7430",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,-1.12939045910244,0.617961110332805,"10000010000000010100101001001100011000010000",1,"210055399132"
