"Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q26","Q27","Q28","Q29","Q30","Q31","Q32","Q33","Q34","Q35","Q36","Q37","Q38","Q39","Q41","Q42","Q43","Q44","Q45","Obs","Exp","habilidade","se.z1","respostas","Ocorrência","alunos_id_string" 
"5311",1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.925279522251165,0.66995522466142,"10000010100010000000010000100001001000010000",1,"210057674700"
"2332",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-0.925126194853519,0.699710917176842,"00010000000100100001011101000000000110000000",1,"210054910469"
"4816",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,-0.92438333886141,0.670254140534021,"01100000000010000001000000010011010000010010",1,"210056793599"
"3467",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.923789544423131,0.68327294366838,"00101100000000000000000001010000000000000000",1,"210055078108"
"3218",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,-0.921412555858258,0.750545058084942,"00100000000010100000000000000001101001010010",1,"210055312349"
"1911",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,-0.921092891628659,0.603393860859213,"00001000000000001000000000000100011100000000",1,"210057245297"
"3638",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-0.919918441092541,0.630337418854214,"01000000000000000010110001010000000011000000",1,"210054872977"
"203",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,-0.919811104061682,0.643561458338058,"00000000000010000000110000000010001000100110",1,"210056571526"
"1222",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,-0.919251943032662,0.672743905493281,"00000100000000100001000001000000010101000010",1,"210054715693"
"183",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,-0.918831646992136,0.63257668374959,"00000000000001100000000000000100000000011110",1,"210057727521"
"3011",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,-0.918637941741718,0.660811246803211,"00011000000000000000000100010001001000001010",1,"210054758936"
"2248",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.004,-0.918595558815464,0.623146803368453,"00010000000000000000000000000100000000000010",1,"210056600800"
"161",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,-0.917850630711527,0.77741704369739,"00000000000001000000000011001010000001000001",1,"210054943202"
"2264",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.001,-0.916238534458939,0.64117166634713,"00010000000000000100000000000001000010000000",1,"210054737792"
"3683",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-0.915840965030282,0.61848570423891,"01000000000100000010000100000001000011000000",1,"210057713444"
"3643",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,-0.915681051772371,0.630808283330621,"01000000000000001000110100010000000011010001",1,"210054716401"
"5264",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.914398648014522,0.66025912888335,"10000001000000000000000000000100000100000000",1,"210056730741"
"4391",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,-0.914331645442497,0.731189636057484,"01010000000000000000000011000011010000000011",1,"210054782346"
"434",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.076,-0.914310699066668,0.645003582767186,"00000000100000000000000000000000000000000000",1,"210054797701"
"129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,-0.914297097919932,0.625578461379542,"00000000000000100000010100000100010001000010",1,"210054969791"
"3345",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.914017371379795,0.630473043187603,"00100100000000000001000000000000000000100000",1,"210054666498"
"5100",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.913949767453068,0.607251410136552,"10000000000001000110000000000000010000000000",1,"210057650800"
"153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,-0.913279592937698,0.755654985124324,"00000000000000110001010000000001100001000011",1,"210054717998"
"85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.912667658549411,0.648577127065896,"00000000000000000110000001000000000000000101",1,"210055111883"
"5773",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-0.912472876784663,0.61449155423175,"10100000000000000000001000000100000110010000",1,"210055344669"
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.912365599932481,0.664874696358233,"00000000000000000100001010110001000010000100",1,"210057705053"
"2314",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.912330733597842,0.643801293333237,"00010000000010000100010010010000001000001000",1,"210055009168"
"5944",1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,-0.912023961806588,0.708050845734956,"11000010001001000000000001000000001010000010",1,"210054751157"
"4252",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,-0.911426835579011,0.73820818757384,"01001000000000110000010101010010000000011010",1,"210056751341"
"3980",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-0.910630897730149,0.662579863887166,"01000100000000001000000000100000001001000100",1,"210056221759"
"5589",1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,-0.907683931229709,0.665269359947448,"10010000000010101000100011000000001011000001",1,"210054508562"
"6080",1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.907661416405671,0.68798754612054,"11010100000001000000000010100000000000000000",1,"210057666342"
"4824",0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.906110230121222,0.643723997367201,"01100000010001100000000000010001010000000010",1,"210055315323"
"4854",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,-0.905908035775428,0.713384887067594,"01100010000000000000000010111001001000110000",1,"210057246719"
"454",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.905659995110524,0.669616212878778,"00000000100000000000010001000000000000110000",1,"210054846426"
"1908",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,-0.905017221080331,0.705936566050448,"00001000000000000100010001000011000010010001",1,"210055195039"
"3019",0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.904692579387146,0.730794649443983,"00011000000011100000000001000010000100000010",1,"210055221130"
"5119",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.904225546822498,0.798636743587491,"10000000000010100100000011000000100000000000",1,"210055121843"
"91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.903883489275898,0.606150250519026,"00000000000000001000000110000100010000001000",1,"210055025942"
"4006",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,-0.902360827004435,0.664519600420469,"01000100000100010000000000100001000000101001",1,"210054966609"
"3504",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,-0.900847456853554,0.756635780675767,"00110000000010000000010101001000001000001010",1,"210057283296"
"3631",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,-0.900671559219776,0.758093125037225,"01000000000000000000000101001001001001000110",1,"210055100935"
"5077",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.900370455906165,0.739454833578259,"10000000000000000001010000111010001010000000",1,"210057657860"
"6047",1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.899931963381183,0.637032423898364,"11010000000010000000111000000000010100000000",1,"210054628882"
"4517",0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-0.899597861518973,0.656621928021691,"01010010000001000001101000000000001000000001",1,"210054490711"
"1095",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.899338744519154,0.669333906615476,"00000010100010000000011000100000000001000000",1,"210057489823"
"1924",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.899251444879165,0.712084568619447,"00001000000001100000010100001000010001001000",1,"210054554132"
"266",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,-0.898440874392644,0.650402757925922,"00000000000110001000001010000010011000010001",1,"210057152191"
"5777",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,-0.897915284201117,0.628806841906707,"10100000000001001100010000000001001100000001",1,"210057692586"
"3205",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.89724371205828,0.684701333553373,"00100000000000101000000001000011010000010000",1,"210056696376"
"875",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.895865642744201,0.700274945921406,"00000001000000110000001000000001010000000000",1,"210055203836"
"172",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.894734052069088,0.613451338784217,"00000000000001000100010000000100000000010000",1,"210055125712"
"5294",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.894513799480808,0.61503744531287,"10000010000001000100000000000100001010000000",1,"210054821356"
"3786",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.001,-0.894468755177299,0.652508746192164,"01000000100010000000000010000000000000010000",1,"210054984487"
"5919",1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.894466760887719,0.65251102532133,"11000000100010000000000000000000000000000010",1,"210054964719"
"3419",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.894299946381403,0.68566789299465,"00100110000000000000010000100010000000000010",1,"210057599593"
"3332",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,-0.894200838194522,0.636279327905557,"00100010010000000000000110010001000111000100",1,"210055016680"
"5902",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.893713524602585,0.651749545546625,"11000000010000000000001010000010000010000000",1,"210057928362"
"435",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.006,-0.892142633293391,0.639032673080912,"00000000100000000000000000000000000110000000",1,"210054593346"
"869",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.891795006653094,0.767842392731105,"00000001000000000101000001000010000010000000",1,"210054632134"
"5071",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.891145123639377,0.703623869394795,"10000000000000000000000010001010000000000010",1,"210054951782"
"408",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.891056009976641,0.633123630576655,"00000000010101000000001001000100000000000000",1,"210054543834"
"7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.005,-0.890559205342543,0.630613285605986,"00000000000000000000000000000110000000000010",1,"210055115499"
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.001,-0.890401288930134,0.63074966805663,"00000000000000000001000000000110000001000000",1,"210055166814"
"5955",1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.890020319989968,0.657136172105236,"11000100000001000000000100000000001000000000",1,"210054679900"
"897",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.889806694117992,0.695502169853797,"00000001010000010000000100000001000001000100",1,"210057624363"
"2106",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,-0.889087974729615,0.643358962902401,"00001100000010000000000110000000010101001000",1,"210054515562"
"187",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,-0.887648200664019,0.641600680924388,"00000000000001101000110100000000000000010111",1,"210057612127"
"3203",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.887492533732699,0.695784842506371,"00100000000000100000000110001000000100000010",1,"210057115706"
"391",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,-0.887227254428651,0.789932628409328,"00000000010000110000000011000000100110000100",1,"210055115324"
"3669",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-0.886898167839236,0.642264741208338,"01000000000001101000001000010000001001000010",1,"210056838318"
"2612",0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-0.886640225526709,0.667487600569661,"00010010010000100000001001000000001100000000",1,"210057688357"
"1196",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.004,-0.886039319017182,0.617317790133803,"00000100000000001000000000000000000000000010",1,"210057262562"
"259",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.884692638269378,0.667191234550453,"00000000000100101100000010100010000000001000",1,"210056843794"
"3226",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,-0.883898152985356,0.646212958712514,"00100000000100011000111101000001000011010000",1,"210057662231"
"987",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,-0.883606996383019,0.605494573030549,"00000010000000000100000000000100001100010000",1,"210054723373"
"1064",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-0.883464385541244,0.662213350082145,"00000010100000000000000011000000000111100000",1,"210055230383"
"3645",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,-0.883447740027762,0.630367203353056,"01000000000000001100000000000000000100100101",1,"210057196852"
"3501",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,-0.882926350361618,0.653228602790051,"00110000000000000000011010000001000101000100",1,"210054486305"
"3725",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,-0.882705888631498,0.605659884048209,"01000000010000100010000000000000001010000010",1,"210056823250"
"3194",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,-0.882649860226942,0.673646701165793,"00100000000000000100000111010001000001100001",1,"210054671484"
"119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.882492757807309,0.598653355775218,"00000000000000011001000000010100000010000010",1,"210054742145"
"232",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.882309537921446,0.603038155479786,"00000000000010100000110000000100010000000000",1,"210055178418"
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.882230106493195,0.630215268446176,"00000000000000000000001010110101000000001000",1,"210054676188"
"2294",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.881734124345419,0.78242833448982,"00010000000001000000010100000000100000000000",1,"210054583493"
"1942",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.880705674218705,0.64830096954981,"00001000000100110100000100010000000100001000",1,"210056748931"
"5083",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.880704520185689,0.613824216946228,"10000000000000001111000001000000000000001000",1,"210057678466"
"3671",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,-0.880247438770782,0.711487844291686,"01000000000010000000000100011000001010000011",1,"210054750790"
"5151",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,-0.879819627863422,0.586119945179702,"10000000010000001010000000000000000001010011",1,"210054698926"
"3352",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-0.879163610297936,0.638620270924351,"00100100000001000000010000000001000001010000",1,"210057192378"
"3637",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,-0.877967327026312,0.910286392780758,"01000000000000000001000001001000110001000010",1,"210056840684"
"3660",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,-0.877165113459865,0.619166909051905,"01000000000001000000100100000100010010001000",1,"210055240849"
"380",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.87711619486074,0.618270824030636,"00000000010000001001000000000010001000100000",1,"210056702700"
"5530",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.87691085264869,0.623088418013337,"10001100000000001000000000000000000000000000",1,"210054571631"
"3322",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-0.876433595615326,0.599789879832873,"00100010000000001000000010000101000011000000",1,"210056804160"
"5890",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,-0.876206169013873,0.710912284380374,"11000000000001001000000000101001000100010100",1,"210054658874"
"207",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,-0.875998641532151,0.605203321891505,"00000000000010000010000001000100000110001010",1,"210057223555"
"5649",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,-0.875942890037205,0.703160805028677,"10010010000000000000000010001000001000010110",1,"210054537496"
"3021",0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,-0.874231196224006,0.611731026001813,"00011000000110001000110000000000001100110000",1,"210057226256"
